10000,0.00233193,0.000005428
20000,0.005363648,5.1567E-06
30000,0.009235191,1.25359E-05
40000,0.01349848,1.53619E-05
50000,0.018058587,1.59134E-05
60000,0.022399729,1.19632E-05
70000,0.027711162,1.13398E-05
80000,0.031939119,1.33851E-05
90000,0.036897334,1.28785E-05
100000,0.042281753,1.47475E-05
