10000,0.002887952,8.7368E-06
20000,0.006484667,4.6493E-06
30000,0.01108164,8.3387E-06
40000,0.016456913,6.0051E-06
50000,0.022250305,4.4092E-06
60000,0.028473831,1.25646E-05
70000,0.035207624,1.17466E-05
80000,0.041910051,5.7187E-06
90000,0.049474878,6.6739E-06
100000,0.058123506,7.0973E-06
