10000,3.96324E-05,0.000481609
20000,4.51338E-05,0.000627791
30000,5.88616E-05,0.001372976
40000,4.68765E-05,0.001784744
50000,5.70797E-05,0.004284547
60000,5.71826E-05,0.004177089
70000,0.000065359,0.004680844
80000,0.000086196,0.006684051
90000,8.39738E-05,0.007117771
100000,8.83505E-05,0.007732019
